PaymentID,OrderID,Method,Amount,PaymentStatus
2178,2178,PayPal,2691.34,Paid
2179,2179,Mastercard,12731.25,Refunded
2180,2180,Mastercard,8147.76,Paid
2181,2181,UPI,3888.26,Paid
2182,2182,PayPal,10601.55,Refunded
2183,2183,UPI,12362.59,Paid
2184,2184,Mastercard,4673.81,Paid
2185,2185,PayPal,5658.56,Paid
2186,2186,PayPal,4069.41,Paid
2187,2187,PayPal,1573.43,Paid
2188,2188,PayPal,9193.82,Paid
2189,2189,Visa,1256.03,Paid
2190,2190,UPI,11805.47,Paid
2191,2191,PayPal,4721.9,Paid
2192,2192,Mastercard,5458.28,Paid
2193,2193,Gift Card,4862.1,Refunded
2194,2194,PayPal,4497.62,Paid
2195,2195,Visa,7569.82,Refunded
2196,2196,UPI,2805.38,Paid
2197,2197,Mastercard,9013.79,Refunded
2198,2198,Mastercard,2462.53,Paid
2199,2199,PayPal,15064.76,Paid
2200,2200,UPI,10292.31,Refunded
2201,2201,Visa,7988.37,Refunded
2202,2202,Visa,1958.31,Paid
2203,2203,UPI,12413.32,Refunded
2204,2204,PayPal,3989.04,Paid
2205,2205,Visa,10777.32,Paid
2206,2206,Gift Card,2232.33,Paid
2207,2207,UPI,549.84,Refunded
2208,2208,UPI,8495.34,Paid
2209,2209,Gift Card,3256.03,Refunded
2210,2210,PayPal,219.55,Refunded
2211,2211,UPI,1067.01,Paid
2212,2212,Mastercard,4138.27,Paid
2213,2213,Visa,5144.42,Refunded
2214,2214,PayPal,855.35,Paid
2215,2215,Visa,6276.92,Paid
2216,2216,Mastercard,11443.2,Paid
2217,2217,PayPal,8510.24,Paid
2218,2218,UPI,7609.19,Refunded
2219,2219,UPI,2494.75,Refunded
2220,2220,Visa,14655.23,Paid
2221,2221,PayPal,5204.11,Paid
2222,2222,Mastercard,8844.21,Paid
2223,2223,Mastercard,5691.52,Paid
2224,2224,PayPal,9755.16,Paid
2225,2225,Gift Card,8989.16,Paid
2226,2226,UPI,984.09,Paid
2227,2227,Mastercard,9387.24,Paid
2228,2228,Mastercard,6678.93,Paid
2229,2229,PayPal,9107.08,Paid
2230,2230,UPI,3481.75,Refunded
2231,2231,Gift Card,4690.57,Paid
2232,2232,Gift Card,8764.12,Paid
2233,2233,Visa,10376.26,Paid
2234,2234,Mastercard,558.12,Paid
2235,2235,Mastercard,2930.39,Paid
2236,2236,PayPal,3354.29,Paid
2237,2237,UPI,10486.11,Refunded
2238,2238,PayPal,7430.8,Paid
2239,2239,Gift Card,4509.45,Paid
2240,2240,PayPal,5773.73,Paid
2241,2241,UPI,7058.33,Paid
2242,2242,UPI,3848.6,Paid
2243,2243,PayPal,1832.28,Paid
2244,2244,Mastercard,1354.94,Paid
2245,2245,UPI,7020.85,Paid
2246,2246,Visa,4263.77,Refunded
2247,2247,Gift Card,8180.85,Paid
2248,2248,Visa,3162.21,Paid
2249,2249,Mastercard,7914.1,Refunded
2250,2250,Gift Card,4204.6,Paid
2251,2251,Visa,1206.53,Paid
2252,2252,Gift Card,1391.03,Paid
2253,2253,UPI,5527.14,Paid
2254,2254,Visa,6644.94,Paid
2255,2255,UPI,7670.99,Refunded
2256,2256,PayPal,3457.75,Refunded
2257,2257,Gift Card,4567.87,Refunded
2258,2258,Mastercard,2633.19,Refunded
2259,2259,Visa,8815.22,Paid
2260,2260,UPI,9351.12,Paid
2261,2261,Visa,9432.04,Paid
2262,2262,PayPal,15568.81,Paid
2263,2263,Visa,11372.1,Paid
2264,2264,Gift Card,13973.01,Paid
2265,2265,Visa,15186.44,Paid
2266,2266,Visa,1071.1,Refunded
2267,2267,Gift Card,12347.64,Paid
2268,2268,Visa,8755.29,Refunded
2269,2269,PayPal,6117.79,Paid
2270,2270,Mastercard,4112.49,Paid
2271,2271,Gift Card,5192.6,Paid
2272,2272,Gift Card,18015.21,Refunded
2273,2273,UPI,7241.95,Paid
2274,2274,PayPal,9681.13,Paid
2275,2275,Visa,2912.09,Paid
2276,2276,PayPal,6739.66,Paid
2277,2277,UPI,7035.04,Paid
2278,2278,Mastercard,3844.31,Paid
2279,2279,PayPal,502.51,Refunded
2280,2280,Mastercard,2213.2,Refunded
2281,2281,Gift Card,1344.05,Refunded
2282,2282,UPI,3579.57,Paid
2283,2283,Mastercard,4051.86,Paid
2284,2284,Gift Card,6348.23,Refunded
2285,2285,Gift Card,2172.12,Paid
2286,2286,Mastercard,12340.72,Refunded
2287,2287,Visa,13965.5,Paid
2288,2288,UPI,8440.56,Refunded
2289,2289,Visa,1305.04,Refunded
2290,2290,Gift Card,12672.94,Paid
2291,2291,PayPal,8052.8,Paid
2292,2292,Visa,13239.65,Paid
2293,2293,Mastercard,7775.78,Paid
2294,2294,UPI,4518.68,Paid
2295,2295,Visa,5399.29,Refunded
2296,2296,Mastercard,16501.35,Paid
2297,2297,Mastercard,5805.91,Paid
2298,2298,Gift Card,9798.17,Paid
2299,2299,Visa,9178.58,Refunded
2300,2300,Visa,2490.07,Paid
2301,2301,Mastercard,8181.26,Paid
2302,2302,Mastercard,3755.96,Paid
2303,2303,PayPal,2627.18,Paid
2304,2304,Gift Card,8456.26,Refunded
2305,2305,UPI,5556.71,Paid
2306,2306,Mastercard,3071.02,Paid
2307,2307,Visa,3905.36,Paid
2308,2308,Visa,11856.74,Paid
2309,2309,PayPal,7940.4,Paid
2310,2310,Visa,3768.79,Refunded
2311,2311,Mastercard,11555.08,Paid
2312,2312,UPI,4972.71,Refunded
2313,2313,Visa,5258.07,Paid
2314,2314,Gift Card,3507.89,Paid
2315,2315,Gift Card,6769.31,Paid
2316,2316,Visa,472.76,Paid
2317,2317,Visa,10220.44,Refunded
2318,2318,Visa,12874.74,Paid
2319,2319,Mastercard,512.94,Paid
2320,2320,Visa,11821.75,Paid
2321,2321,PayPal,7384.11,Paid
2322,2322,UPI,5930.29,Paid
2323,2323,PayPal,11514.95,Paid
2324,2324,Visa,8225.22,Paid
2325,2325,UPI,3310.28,Refunded
2326,2326,UPI,12993.26,Paid
2327,2327,PayPal,6134.86,Paid
2328,2328,Mastercard,1661.42,Paid
2329,2329,Gift Card,8262.24,Paid
2330,2330,Mastercard,15354.33,Refunded
2331,2331,UPI,14679.75,Paid
2332,2332,Visa,8761.59,Refunded
2333,2333,Gift Card,12048.99,Paid
2334,2334,Gift Card,112.31,Refunded
2335,2335,Visa,6775.53,Refunded
2336,2336,PayPal,14961.67,Paid
2337,2337,Visa,7822.98,Refunded
2338,2338,Visa,7640.74,Refunded
2339,2339,UPI,1482.56,Paid
2340,2340,Gift Card,15674.79,Refunded
2341,2341,PayPal,6351.19,Paid
2342,2342,UPI,3902.63,Paid
2343,2343,Mastercard,2671.72,Refunded
2344,2344,PayPal,5105.33,Paid
2345,2345,PayPal,9165.91,Paid
2346,2346,UPI,14285.88,Paid
2347,2347,Gift Card,7671.31,Refunded
2348,2348,Mastercard,6159.51,Refunded
2349,2349,UPI,6284.87,Paid
2350,2350,UPI,13904.59,Paid
2351,2351,PayPal,6743.53,Refunded
2352,2352,Gift Card,12717.26,Paid
2353,2353,UPI,9550.78,Paid
2354,2354,Visa,11766.58,Paid
2355,2355,UPI,5713.21,Refunded
2356,2356,PayPal,2322.62,Paid
2357,2357,UPI,1534.84,Refunded
2358,2358,Mastercard,9283.25,Paid
2359,2359,Visa,3675.43,Paid
2360,2360,Gift Card,10427.25,Paid
2361,2361,UPI,3505.2,Paid
2362,2362,Visa,5537.1,Refunded
2363,2363,Visa,8708.03,Paid
2364,2364,Gift Card,3564.81,Paid
2365,2365,Visa,9379.01,Paid
2366,2366,PayPal,14081.93,Paid
2367,2367,UPI,2360.61,Paid
2368,2368,UPI,3775.64,Paid
2369,2369,Visa,2687.08,Paid
2370,2370,UPI,1383.21,Paid
2371,2371,Visa,7862.73,Paid
2372,2372,UPI,1345.33,Paid
2373,2373,Mastercard,1405.24,Paid
2374,2374,Gift Card,3977.38,Paid
2375,2375,UPI,3134.1,Paid
2376,2376,PayPal,5047.75,Paid
2377,2377,PayPal,10114.39,Paid
2378,2378,Mastercard,8435,Paid
2379,2379,PayPal,3267.81,Refunded
2380,2380,Mastercard,7918.02,Refunded
2381,2381,PayPal,5882.07,Paid
2382,2382,Mastercard,3270.84,Paid
2383,2383,Gift Card,466.82,Paid
2384,2384,Gift Card,2863.86,Paid
2385,2385,Mastercard,509.29,Paid
2386,2386,Mastercard,8460.19,Paid
2387,2387,Gift Card,4360.83,Paid
2388,2388,UPI,9234.82,Paid
2389,2389,PayPal,9886.81,Paid
2390,2390,Visa,6508.85,Refunded
2391,2391,PayPal,10462.84,Paid
2392,2392,Visa,7422.43,Paid
2393,2393,Gift Card,6817.29,Paid
2394,2394,UPI,3240.28,Paid
2395,2395,Gift Card,7517.67,Refunded
2396,2396,UPI,3944.95,Refunded
2397,2397,Visa,7013.96,Paid
2398,2398,PayPal,6330.83,Paid
2399,2399,Mastercard,4827.74,Paid
2400,2400,Visa,4749.2,Refunded
2401,2401,Visa,2769.85,Paid
2402,2402,UPI,1020.58,Paid
2403,2403,Visa,7721.91,Paid
2404,2404,Visa,9497.29,Paid
2405,2405,Visa,3510.39,Paid
2406,2406,Gift Card,3873.88,Paid
2407,2407,PayPal,8144.94,Paid
2408,2408,PayPal,3430.13,Paid
2409,2409,PayPal,1069.18,Paid
2410,2410,Visa,4589.19,Refunded
2411,2411,Visa,4399.48,Refunded
2412,2412,PayPal,8431.95,Paid
2413,2413,Mastercard,7807.85,Paid
2414,2414,UPI,6414.42,Paid
2415,2415,Visa,3505,Refunded
2416,2416,Gift Card,2536.24,Refunded
2417,2417,Gift Card,8294,Paid
2418,2418,Mastercard,7540.92,Refunded
2419,2419,PayPal,15870.2,Paid
2420,2420,Visa,6180.78,Paid
2421,2421,Gift Card,9844.69,Paid
2422,2422,UPI,7309.71,Paid
2423,2423,Gift Card,12244.21,Refunded
2424,2424,UPI,7115.11,Paid
2425,2425,PayPal,3682.73,Paid
2426,2426,UPI,11994.46,Paid
2427,2427,Mastercard,1339.41,Refunded
2428,2428,PayPal,13630.65,Paid
2429,2429,UPI,3181.64,Paid
2430,2430,PayPal,5570.85,Paid
2431,2431,Mastercard,6850.49,Paid
2432,2432,Mastercard,2421.55,Paid
2433,2433,PayPal,2779.83,Refunded
2434,2434,Visa,14373.01,Refunded
2435,2435,Mastercard,6662.23,Paid
2436,2436,Visa,6367.36,Refunded
2437,2437,Visa,10606.28,Paid
2438,2438,PayPal,4755.71,Paid
2439,2439,PayPal,6608.98,Paid
2440,2440,Visa,4584.84,Paid
2441,2441,Mastercard,2756.1,Paid
2442,2442,Mastercard,979.73,Paid
2443,2443,Mastercard,7822.87,Paid
2444,2444,PayPal,8984.97,Paid
2445,2445,Gift Card,4342.82,Paid
2446,2446,PayPal,6414.44,Paid
2447,2447,Gift Card,6126.41,Paid
2448,2448,UPI,6316.81,Paid
2449,2449,Gift Card,7213.83,Paid
2450,2450,Visa,4173.74,Paid
2451,2451,Visa,4900.17,Paid
2452,2452,Visa,7634.48,Paid
2453,2453,PayPal,14218.7,Paid
2454,2454,Gift Card,3494.84,Paid
2455,2455,UPI,9638.34,Refunded
2456,2456,UPI,6044.81,Paid
2457,2457,UPI,5093.28,Refunded
2458,2458,Mastercard,2536.25,Refunded
2459,2459,UPI,3826.41,Paid
2460,2460,Mastercard,9616.53,Paid
2461,2461,Visa,4132.8,Paid
2462,2462,PayPal,2124.98,Paid
2463,2463,Gift Card,11181.75,Paid
2464,2464,PayPal,8191.25,Paid
2465,2465,Gift Card,1326.75,Refunded
2466,2466,Visa,272.15,Paid
2467,2467,UPI,7865.09,Paid
2468,2468,UPI,9525.03,Paid
2469,2469,Mastercard,6281.24,Paid
2470,2470,Visa,9062.31,Refunded
2471,2471,Gift Card,2756.14,Paid
2472,2472,Mastercard,1329.67,Paid
2473,2473,Visa,10679.91,Paid
2474,2474,UPI,1780.44,Paid
2475,2475,Gift Card,6267.09,Paid
2476,2476,Mastercard,10603.76,Paid
2477,2477,Gift Card,11275.31,Paid
2478,2478,Gift Card,4509.75,Paid
2479,2479,Mastercard,7196.54,Paid
2480,2480,Gift Card,12438.41,Paid
2481,2481,Gift Card,7777.42,Paid
2482,2482,Mastercard,6708.57,Paid
2483,2483,Mastercard,6203.23,Paid
2484,2484,Gift Card,1659.76,Refunded
2485,2485,Mastercard,1534.76,Paid
2486,2486,Visa,2353.16,Paid
2487,2487,Gift Card,18009,Paid
2488,2488,Mastercard,15018.43,Paid
2489,2489,Visa,9616.61,Paid
2490,2490,PayPal,10939.64,Paid
2491,2491,Visa,7557.34,Paid
2492,2492,Visa,3573.31,Paid
2493,2493,Mastercard,2735.52,Paid
2494,2494,PayPal,1924.75,Refunded
2495,2495,Visa,4151.78,Paid
2496,2496,UPI,14404.21,Refunded
2497,2497,UPI,8417.61,Paid
2498,2498,Gift Card,6614.62,Paid
2499,2499,PayPal,10676.64,Refunded
2500,2500,PayPal,4863.2,Refunded
2501,2501,PayPal,2836.88,Paid
2502,2502,PayPal,1491.53,Paid
2503,2503,Visa,3615.94,Paid
2504,2504,Visa,2063.84,Paid
2505,2505,Mastercard,1261.4,Paid
2506,2506,Gift Card,12510.32,Paid
2507,2507,UPI,2987.8,Paid
2508,2508,Visa,7390.95,Paid
2509,2509,Visa,392.89,Paid
2510,2510,Gift Card,4872.11,Paid
2511,2511,PayPal,394.62,Paid
2512,2512,Mastercard,11142.87,Paid
2513,2513,PayPal,5453.08,Paid
2514,2514,Visa,1681.42,Paid
2515,2515,Visa,295.48,Refunded
2516,2516,UPI,1487.11,Refunded
2517,2517,UPI,4574.5,Paid
2518,2518,Gift Card,1139.73,Paid
2519,2519,Visa,7891.39,Paid
2520,2520,Visa,4647.45,Refunded
2521,2521,Mastercard,563.24,Paid
2522,2522,Gift Card,6238.82,Paid
2523,2523,Gift Card,8893.14,Paid
2524,2524,Mastercard,5448.72,Refunded
2525,2525,Mastercard,17512.56,Paid
2526,2526,Gift Card,4149.33,Paid
2527,2527,PayPal,5487.19,Paid
2528,2528,UPI,626.98,Paid
2529,2529,Mastercard,4173.74,Paid
2530,2530,Visa,13252.53,Refunded
2531,2531,Visa,1312.17,Paid
2532,2532,Gift Card,5442.84,Paid
2533,2533,Gift Card,11577.11,Paid
2534,2534,UPI,6361.47,Paid
2535,2535,PayPal,188.74,Paid
2536,2536,PayPal,2431.6,Paid
2537,2537,Gift Card,5485.69,Refunded
2538,2538,PayPal,7064.37,Refunded
2539,2539,PayPal,9112.3,Paid
2540,2540,PayPal,8100.77,Refunded
2541,2541,PayPal,5784.03,Paid
2542,2542,UPI,4197.29,Paid
2543,2543,Gift Card,8474.91,Paid
2544,2544,Gift Card,2833.77,Refunded
2545,2545,Visa,10225.81,Paid
2546,2546,UPI,3068.06,Paid
2547,2547,Mastercard,2146.13,Paid
2548,2548,PayPal,10803.79,Refunded
2549,2549,Visa,11526.56,Paid
2550,2550,UPI,4616.68,Paid
2551,2551,UPI,7140.85,Paid
2552,2552,UPI,2820.94,Paid
2553,2553,UPI,2249.99,Paid
2554,2554,UPI,7252.86,Paid
2555,2555,PayPal,12647.6,Paid
2556,2556,Mastercard,434.47,Refunded
2557,2557,Mastercard,7511.68,Paid
2558,2558,Mastercard,6961.77,Paid
2559,2559,UPI,2659.36,Paid
2560,2560,Mastercard,841.74,Paid
2561,2561,PayPal,920.74,Refunded
2562,2562,Mastercard,10499.73,Refunded
2563,2563,Gift Card,2412.66,Refunded
2564,2564,PayPal,1029.86,Paid
2565,2565,UPI,3684.56,Paid
2566,2566,Visa,8578.12,Paid
2567,2567,Gift Card,2691.54,Refunded
2568,2568,PayPal,7616.9,Paid
2569,2569,Gift Card,11979.03,Paid
2570,2570,Mastercard,1812.61,Paid
2571,2571,UPI,20614.53,Paid
2572,2572,Gift Card,12292.4,Paid
2573,2573,PayPal,3735.82,Refunded
2574,2574,Gift Card,10392.55,Paid
2575,2575,Mastercard,884.5,Paid
2576,2576,Mastercard,3359.98,Paid
2577,2577,Visa,3754.62,Paid
2578,2578,UPI,6131.08,Refunded
2579,2579,Mastercard,5307.05,Paid
2580,2580,Mastercard,3864.23,Paid
2581,2581,Gift Card,4199.39,Refunded
2582,2582,Visa,4862.59,Paid
2583,2583,Visa,1995.8,Refunded
2584,2584,Visa,2776.71,Paid
2585,2585,UPI,11917.42,Refunded
2586,2586,Visa,5772.31,Paid
2587,2587,Visa,6670.04,Paid
2588,2588,PayPal,10366.77,Paid
2589,2589,Visa,9558.55,Paid
2590,2590,Visa,1405.61,Paid
2591,2591,Mastercard,8916.48,Refunded
2592,2592,Mastercard,13451.81,Paid
2593,2593,PayPal,1663.54,Paid
2594,2594,PayPal,6805.09,Paid
2595,2595,Mastercard,9619.5,Paid
2596,2596,Gift Card,8100.33,Paid
2597,2597,Mastercard,9176.28,Refunded
2598,2598,UPI,5377.7,Paid
2599,2599,UPI,14362.16,Paid
2600,2600,Gift Card,7214.66,Paid
2601,2601,Visa,5029.54,Paid
2602,2602,Visa,5183.72,Paid
2603,2603,Mastercard,5611.42,Paid
2604,2604,Mastercard,7948.36,Paid
2605,2605,UPI,1077.71,Refunded
2606,2606,Gift Card,5298.22,Refunded
2607,2607,UPI,2495.09,Paid
2608,2608,UPI,13265.18,Refunded
2609,2609,Gift Card,7660.06,Refunded
2610,2610,Gift Card,6275.18,Paid
2611,2611,PayPal,5876.82,Refunded
2612,2612,UPI,14201.72,Paid
2613,2613,Mastercard,7677.7,Paid
2614,2614,UPI,1401.49,Paid
2615,2615,Visa,4273.38,Paid
2616,2616,UPI,1269.41,Paid
2617,2617,PayPal,5571.94,Paid
2618,2618,PayPal,6917.92,Paid
2619,2619,UPI,8898.23,Paid
2620,2620,UPI,11309.68,Paid
2621,2621,Visa,2954.85,Paid
2622,2622,PayPal,1546.41,Refunded
2623,2623,UPI,9280.01,Paid
2624,2624,Mastercard,3656.63,Paid
2625,2625,Visa,10454.07,Paid
2626,2626,PayPal,9638.62,Paid
2627,2627,Gift Card,1507.33,Refunded
2628,2628,PayPal,5829.11,Paid
2629,2629,Visa,7662.16,Paid
2630,2630,PayPal,6545.77,Paid
2631,2631,Gift Card,3942.36,Paid
2632,2632,Gift Card,9156.5,Refunded
2633,2633,PayPal,5371.13,Paid
2634,2634,Visa,5186.39,Paid
2635,2635,UPI,7646.72,Paid
2636,2636,Gift Card,1314.28,Paid
2637,2637,Mastercard,13248.66,Paid
2638,2638,PayPal,3217.8,Paid
2639,2639,Visa,14588.23,Paid
2640,2640,UPI,7419.86,Paid
2641,2641,Visa,7843.58,Paid
2642,2642,Gift Card,1903.12,Paid
2643,2643,Mastercard,2650.3,Paid
2644,2644,PayPal,4130.99,Paid
2645,2645,PayPal,7549.54,Paid
2646,2646,UPI,7428.75,Paid
2647,2647,Gift Card,7080.25,Paid
2648,2648,Mastercard,10749.25,Paid
2649,2649,Gift Card,7181.48,Paid
2650,2650,Gift Card,4865.28,Refunded
2651,2651,PayPal,4254.51,Paid
2652,2652,Mastercard,4803.8,Paid
2653,2653,Visa,5260.45,Paid
2654,2654,Gift Card,5680.09,Paid
2655,2655,Visa,1474.29,Paid
2656,2656,Visa,12660.4,Paid
2657,2657,Mastercard,3386.12,Refunded
2658,2658,UPI,5844.26,Paid
2659,2659,UPI,2972.1,Refunded
2660,2660,Mastercard,2210.71,Paid
2661,2661,Gift Card,3693.41,Paid
2662,2662,Gift Card,11852.64,Paid
2663,2663,UPI,4675.73,Paid
2664,2664,Mastercard,13235.88,Paid
2665,2665,Visa,4887.98,Paid
2666,2666,PayPal,10789.46,Paid
2667,2667,Mastercard,5625.71,Paid
2668,2668,Visa,9638.58,Paid
2669,2669,PayPal,2719.51,Paid
2670,2670,Visa,6800.6,Paid
2671,2671,Mastercard,6145.57,Paid
2672,2672,PayPal,7628.49,Refunded
2673,2673,Visa,866.57,Paid
2674,2674,UPI,6619.91,Paid
2675,2675,UPI,8090.32,Paid
2676,2676,Gift Card,4916.97,Refunded
2677,2677,UPI,9802.7,Paid
2678,2678,UPI,672.09,Paid
2679,2679,UPI,852.64,Paid
2680,2680,Mastercard,9444.94,Paid
2681,2681,UPI,9151.27,Refunded
2682,2682,UPI,11263.8,Paid
2683,2683,Visa,1091.49,Paid
2684,2684,Visa,3155.73,Paid
2685,2685,PayPal,14456.29,Refunded
2686,2686,Visa,562.85,Paid
2687,2687,Visa,4461,Paid
2688,2688,Gift Card,3776.71,Paid
2689,2689,Visa,3701.38,Paid
2690,2690,UPI,1646.53,Paid
2691,2691,Visa,11050.2,Paid
2692,2692,Gift Card,6418.23,Paid
2693,2693,Mastercard,2481.29,Paid
2694,2694,PayPal,4300.93,Paid
2695,2695,Gift Card,1463,Paid
2696,2696,UPI,7200.01,Paid
2697,2697,Visa,4563.41,Paid
2698,2698,Mastercard,3647.02,Paid
2699,2699,Gift Card,5837.89,Paid
2700,2700,Mastercard,2336.67,Paid
2701,2701,UPI,3008.57,Refunded
2702,2702,Visa,2337.21,Paid
2703,2703,Gift Card,8713.16,Paid
2704,2704,PayPal,620.13,Paid
2705,2705,PayPal,1925.02,Paid
2706,2706,Visa,10461.82,Paid
2707,2707,UPI,6058.29,Paid
2708,2708,Visa,5350.79,Paid
2709,2709,PayPal,4106.97,Refunded
2710,2710,UPI,5492.53,Paid
2711,2711,Gift Card,8068.15,Paid
2712,2712,Visa,5395.09,Paid
2713,2713,UPI,3350.45,Paid
2714,2714,PayPal,17345.92,Paid
2715,2715,PayPal,5857.4,Paid
2716,2716,PayPal,4024.24,Paid
2717,2717,Mastercard,6147.19,Paid
2718,2718,UPI,7146.61,Refunded
2719,2719,PayPal,12009.81,Paid
2720,2720,Gift Card,5343.74,Paid
2721,2721,Visa,3562.41,Paid
2722,2722,PayPal,14461.79,Paid
2723,2723,Gift Card,3802.34,Paid
2724,2724,Visa,6552.85,Paid
2725,2725,Gift Card,9072.77,Paid
2726,2726,Mastercard,5976.85,Paid
2727,2727,Gift Card,5127.09,Paid
2728,2728,Gift Card,1768.95,Paid
2729,2729,Visa,3249.09,Paid
2730,2730,UPI,902.87,Paid
2731,2731,PayPal,12324.28,Paid
2732,2732,Mastercard,3374.24,Paid
2733,2733,PayPal,4553.24,Paid
2734,2734,Visa,6474.22,Paid
2735,2735,Visa,7884.81,Paid
2736,2736,Mastercard,5248.42,Paid
2737,2737,PayPal,11221.44,Paid
2738,2738,Gift Card,2363.88,Refunded
2739,2739,Gift Card,1635.42,Paid
2740,2740,Gift Card,7891.53,Paid
2741,2741,UPI,12072.53,Paid
2742,2742,UPI,5339.27,Paid
2743,2743,PayPal,3759.93,Paid
2744,2744,Mastercard,6383.57,Paid
2745,2745,PayPal,8542.48,Paid
2746,2746,Visa,9283.02,Paid
2747,2747,Gift Card,14613.8,Paid
2748,2748,Visa,5401.83,Refunded
2749,2749,PayPal,3768.41,Paid
2750,2750,Gift Card,8093.56,Refunded
2751,2751,Gift Card,5194.32,Refunded
2752,2752,PayPal,3369.4,Refunded
2753,2753,PayPal,5317.49,Refunded
2754,2754,PayPal,11796.68,Paid
2755,2755,Mastercard,176.22,Paid
2756,2756,Visa,11000.84,Refunded
2757,2757,Mastercard,1465.75,Paid
2758,2758,UPI,1435.72,Refunded
2759,2759,PayPal,6354.66,Paid
2760,2760,Visa,5832.33,Paid
2761,2761,Visa,2025.4,Paid
2762,2762,Visa,11891.29,Paid
2763,2763,PayPal,10449.84,Paid
2764,2764,Gift Card,2071.24,Paid
2765,2765,Gift Card,7344.36,Paid
2766,2766,UPI,8476.46,Paid
2767,2767,PayPal,1226.05,Paid
2768,2768,Mastercard,1477.96,Paid
2769,2769,PayPal,6295.9,Paid
2770,2770,Visa,1506.57,Paid
2771,2771,UPI,4295.2,Paid
2772,2772,UPI,7188.66,Refunded
2773,2773,PayPal,6637.15,Refunded
2774,2774,PayPal,3787.61,Paid
2775,2775,Gift Card,7145.05,Refunded
2776,2776,Visa,9862.7,Paid
2777,2777,Mastercard,13757.13,Refunded
2778,2778,PayPal,12260.97,Paid
2779,2779,Gift Card,8396.79,Paid
2780,2780,PayPal,6729.39,Refunded
2781,2781,Mastercard,1298.89,Paid
2782,2782,PayPal,6349.87,Paid
2783,2783,Visa,2588.95,Paid
2784,2784,Mastercard,4096.82,Refunded
2785,2785,UPI,7270,Paid
2786,2786,Mastercard,11767.94,Paid
2787,2787,Mastercard,11128.92,Paid
2788,2788,Gift Card,8437.07,Paid
2789,2789,Visa,6944.41,Refunded
2790,2790,Visa,9465.19,Refunded
2791,2791,PayPal,7815.8,Paid
2792,2792,Mastercard,5704.17,Refunded
2793,2793,PayPal,7453.87,Paid
2794,2794,Mastercard,11313.65,Paid
2795,2795,PayPal,719.22,Paid
2796,2796,UPI,2090.25,Paid
2797,2797,Gift Card,3972.41,Refunded
2798,2798,Gift Card,1478.38,Paid
2799,2799,Visa,5193.13,Paid
2800,2800,Mastercard,4504.9,Paid
2801,2801,Gift Card,10149.52,Paid
2802,2802,Gift Card,11019.89,Paid
2803,2803,PayPal,3403.05,Refunded
2804,2804,Visa,1328.71,Paid
2805,2805,Mastercard,967.74,Paid
2806,2806,PayPal,5132.67,Refunded
2807,2807,UPI,234.98,Refunded
2808,2808,Gift Card,1512.39,Paid
2809,2809,UPI,1028.04,Paid
2810,2810,PayPal,2717.24,Paid
2811,2811,Visa,4341.43,Refunded
2812,2812,UPI,2316.06,Paid
2813,2813,Visa,9525.69,Paid
2814,2814,Visa,1013.44,Paid
2815,2815,Visa,3657.32,Paid
2816,2816,UPI,4620.43,Refunded
2817,2817,Gift Card,4506.14,Paid
2818,2818,Gift Card,6873.27,Paid
2819,2819,UPI,11814.75,Paid
2820,2820,Mastercard,8472.98,Paid
2821,2821,PayPal,9617.24,Paid
2822,2822,UPI,609.1,Paid
2823,2823,Gift Card,4444.47,Refunded
2824,2824,Visa,2839.49,Paid
2825,2825,Mastercard,10489.44,Paid
2826,2826,Gift Card,3537.6,Refunded
2827,2827,Visa,869.39,Paid
2828,2828,Gift Card,7332.08,Paid
2829,2829,UPI,9836.93,Paid
2830,2830,Visa,6669.69,Paid
2831,2831,Gift Card,6418.15,Paid
2832,2832,Gift Card,9539.84,Paid
2833,2833,Gift Card,7712.13,Paid
2834,2834,Visa,9078.58,Paid
2835,2835,Gift Card,1081.83,Paid
2836,2836,Gift Card,7277.89,Paid
2837,2837,PayPal,12612.83,Refunded
2838,2838,PayPal,9015.29,Paid
2839,2839,Visa,8753.6,Paid
2840,2840,PayPal,577.78,Refunded
2841,2841,Visa,4512.12,Refunded
2842,2842,PayPal,10356.09,Paid
2843,2843,PayPal,4576.95,Paid
2844,2844,Gift Card,13852.38,Paid
2845,2845,Visa,10976.46,Refunded
2846,2846,Mastercard,7222.99,Refunded
2847,2847,Mastercard,8508.81,Refunded
2848,2848,Mastercard,13728.5,Refunded
2849,2849,Mastercard,6739.99,Paid
2850,2850,PayPal,2638.59,Paid
2851,2851,Visa,8789.67,Paid
2852,2852,Mastercard,8181.06,Paid
2853,2853,Mastercard,10207.39,Paid
2854,2854,PayPal,14972.97,Paid
2855,2855,Gift Card,4424.73,Paid
2856,2856,Mastercard,7267.07,Paid
2857,2857,PayPal,9774.34,Paid
2858,2858,Mastercard,7333.98,Paid
2859,2859,Mastercard,11832.29,Paid
2860,2860,PayPal,6013.49,Paid
2861,2861,UPI,3130.33,Paid
2862,2862,PayPal,4506.22,Paid
2863,2863,PayPal,7251.9,Paid
2864,2864,Gift Card,2850.94,Paid
2865,2865,Gift Card,1741.45,Paid
2866,2866,Visa,9640.3,Paid
2867,2867,Visa,6019.62,Paid
2868,2868,Mastercard,774.67,Paid
2869,2869,Visa,11308.83,Paid
2870,2870,PayPal,13482.4,Paid
2871,2871,Visa,6902.52,Paid
